,audio_no,chunk_id,chunk_path,transcription
736,1,736,./audio_chunks/audio_1_chunk_736.mp3," If you want to watch more episodes, subscribe to Kalamadhyama YouTube channel and click the bell icon. Do it right. Friends, you can read all the episodes of Kalamadhyama on www.kalamadhyama.com Visit this website and read the interviews. Thank you for watching Oduva Samskuthi."
737,286,737,./audio_chunks/audio_286_chunk_737.mp3," Welcome to Chitradurga Rainwater Board Greetings to all viewers, I am Dr.Devaraj Reddy, Head of Chitradurga Rainwater Board Please like, share and subscribe to our YouTube channel Today's topic is very different Chitradurga is a district in Kalyana, Bandeya, Kalyana is the last place where it rains"
738,286,738,./audio_chunks/audio_286_chunk_738.mp3," in the area of Putham and Sri Gandhada If we show this, I would like to mention that the people who live in our village are from Kurupareli village from the district of Iriyu Taluk Timapa and Raju They have done this very well They have given the Satsigal of Sri Gandhada in the Putham They have typed it from a company and have given the Satsigal of Sri Gandhada in the Putham"
739,286,739,./audio_chunks/audio_286_chunk_739.mp3," the people of Srikanthada have come to collect the seeds and have brought them to Lakshantra village the people of Srikanthada have come to make their village in order to make Srikanthada their home they have brought Jaggi Vasudev Baba's followers Kaveri Kugu, they have made a place for them I will try to make a Srikanthada garden I will make a Srikanthada garden"
740,286,740,./audio_chunks/audio_286_chunk_740.mp3," We will see. My name is Veerajobin Venkatappa Kurogalli. I am from Ikkunur post, 20th district Chitralurga district. We are here to pray to Jagatguru."
741,286,741,./audio_chunks/audio_286_chunk_741.mp3, Jaggi Vasthu through his inspiration we have built Sri Gandhaya Swasthu and Yabya Swasthu that is in Chitrakoot district in the Gadi part of Irugopthala and Siraba our inspiration is from Gurgulu through his inspiration in Gadi part we are building 9 districts for Jalanayana Pradesh for Kaveri Jalanayana Pradesh that is Gadi part so through his inspiration we have built so many Swasthu actually seeing this place
742,286,742,./audio_chunks/audio_286_chunk_742.mp3," The use of this is to help the farmer to get rid of the rainwater that is coming from the soil. This will help the farmer to get rid of the rainwater. This is a good suggestion for the farmer to avoid getting bored and getting tired. Since we have planted this, we have been able to get rid of the rainwater in our area. So we will be able to get rid of the rainwater."
743,286,743,./audio_chunks/audio_286_chunk_743.mp3, i Нетall respect theROPE metals like compounds i think it is a fundamental item i ENJOY also use occurs and after big package I think of the vida of a whitelayer and then help by filing appeals to all three kinds of<|pl|> disabilities.
744,286,744,./audio_chunks/audio_286_chunk_744.mp3," Do you have any information about your location? I am Veeraju Sannape Venkatappa I am from Kurupurali, Ikanur, Chitraguj district, Kannadaka What is your mobile number? 99 0033 17 55 Hello, I am from Kurupurali"
745,286,745,./audio_chunks/audio_286_chunk_745.mp3," We are from the village of Kuruveli. We are living in our old land. We have planted an anacostia in the old land. We have planted an anacostia here. Because of anacostia, the sound of birds is very loud. The sound of birds is very loud. The sound of birds is very loud. But we do not have anacostia in the old land. But we do not have anacostia in the old land. When we were doing anacostia, Jaggi Oswalt, who was a member of the Kaveri community, when we were doing anacostia, he told me to watch it on YouTube and watch it on social media and watch it on YouTube"
746,286,746,./audio_chunks/audio_286_chunk_746.mp3," we were very impressed by some of the farmers who connected it to our area. As ancient villages were the source of grain, these farmers gave us a huge food supply We have started doing Bank Dunk now. Now more than we expected will be going online. believe that many organizations work like this. Many people are supporting us."
747,286,747,./audio_chunks/audio_286_chunk_747.mp3," We have built a lot of villages like Muthi, Tega, Bidru, Sri Gandhar, Satchandana, Magani. We have built a lot of villages like Muthi, Tega, Bidru, Sri Gandhar, Satchandana, Magani. Many people are trying to get a job in these villages. In the village, we have a 10% share of land. In the village, we have a 10% share of land. We have a 10% share of land."
748,286,748,./audio_chunks/audio_286_chunk_748.mp3," So , cessing of throwing away old Marxist to the government and NCT is not matching with our higher self Srikandha is such name also Now a days people loose their아nt that all theseizers move or ah, fill the water"
749,286,749,./audio_chunks/audio_286_chunk_749.mp3, of Mere .
750,286,750,./audio_chunks/audio_286_chunk_750.mp3," Thus, we thank the palm grovers, who have supported us for 우와 Brasil is cooking with organic manys"
751,286,751,./audio_chunks/audio_286_chunk_751.mp3, We have been doing this for the last 3 years We have been doing this for the last 3 years Our friend Mr. Sajaburavadhyayaraj Reddy has come to help us He has been helping us a lot He has been helping us a lot We are supplying him with the necessary supplies We are supplying him with the necessary supplies We are supplying him with the necessary supplies We are supplying him with the necessary supplies
752,286,752,./audio_chunks/audio_286_chunk_752.mp3," If you grow 10% of the rice in the field, no one will be able to help you. You will not be able to grow vegetables, you will not be able to grow rice, you will not be able to grow crops. It will all grow up. Please do it. In June and July, we will be able to grow more. Please do it. I have done it in 2012. It has grown very well in our land. Please contact us if you need anything. Please contact us."
